2019-10-02 13:04:16,30116507,1573973,1028388,9.8,28754
2019-10-02 14:04:17,30119468,1574083,1028481,9.8,28756
2019-10-02 15:04:18,30122324,1574206,1028568,9.8,28756
2019-10-02 16:04:19,30125109,1574315,1028687,9.8,28761
2019-10-02 17:04:19,30127727,1574421,1028774,9.8,28762
2019-10-02 18:04:20,30130373,1574513,1028813,9.8,28762
2019-10-02 19:04:21,30133227,1574622,1028888,9.8,28762
2019-10-02 20:04:23,30136134,1574752,1029023,9.8,28764
2019-10-02 21:04:24,30139035,1574874,1029129,9.8,28764
2019-10-02 22:04:29,30141957,1575002,1029221,9.8,28765
2019-10-02 23:04:31,30145369,1575162,1029303,9.8,28767
2019-10-03 00:04:34,30149053,1575319,1029439,9.8,28768
2019-10-03 01:04:35,30152839,1575500,1029626,9.8,28768
2019-10-03 02:04:35,30155905,1575613,1029709,9.8,28768
2019-10-03 03:04:36,30158043,1575700,1029766,9.8,28768
2019-10-03 04:04:37,30159316,1575744,1029808,9.8,28768
2019-10-03 05:04:38,30160064,1575777,1029829,9.8,28768
2019-10-03 06:04:39,30160567,1575788,1029842,9.8,28769
2019-10-03 07:04:40,30160937,1575800,1029849,9.8,28769
2019-10-03 08:04:41,30161455,1575832,1029894,9.8,28769
2019-10-03 09:04:41,30162376,1575884,1029935,9.8,28769
2019-10-03 10:04:42,30163940,1575970,1029997,9.8,28771
2019-10-03 11:04:44,30166002,1576061,1030042,9.8,28771
2019-10-03 12:04:45,30168675,1576190,1030128,9.8,28773
2019-10-03 13:04:45,30171645,1576324,1030227,9.8,28773
2019-10-03 14:04:46,30174748,1576450,1030383,9.8,28776
2019-10-03 15:04:47,30178003,1576586,1030534,9.8,28779
2019-10-03 16:04:48,30180916,1576703,1030660,9.8,28783
2019-10-03 17:04:49,30183802,1576802,1030739,9.8,28783
2019-10-03 18:04:51,30186744,1576919,1030797,9.8,28784
2019-10-03 19:04:52,30189714,1577070,1030894,9.8,28786
2019-10-03 20:04:54,30192630,1577190,1031047,9.8,28789
2019-10-03 21:04:55,30195709,1577361,1031173,9.8,28791
2019-10-03 22:04:56,30198847,1577525,1031369,9.8,28795
2019-10-03 23:04:57,30202567,1577686,1031507,9.8,28795
2019-10-04 00:04:58,30206553,1577873,1031675,9.8,28795
